Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:18:14,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:18:14,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:18:14,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:18:14,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:18:14,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:19:15,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:19:15,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:19:15,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:19:31,BDNA,PERMANENT,11.91,11.36,.55,95.4
2016-02-17 21:19:31,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:19:31,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:19:31,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:19:31,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:19:31,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:20:32,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:20:32,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:20:32,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:20:49,BDNA,PERMANENT,11.91,11.55,.36,96.97
2016-02-17 21:20:49,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:20:49,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:20:49,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:20:49,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:20:49,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:21:49,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:21:49,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:21:49,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:22:05,BDNA,PERMANENT,12.3,11.8,.5,95.92
2016-02-17 21:22:05,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:22:05,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:22:05,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:22:05,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:22:05,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:23:05,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:23:05,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:23:05,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:23:21,BDNA,PERMANENT,12.49,11.98,.51,95.93
2016-02-17 21:23:21,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:23:21,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:23:21,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:23:21,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:23:21,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:24:22,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:24:22,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:24:22,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:25:03,BDNA,PERMANENT,12.49,12.28,.21,98.3
2016-02-17 21:25:03,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:25:03,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:25:03,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:25:03,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:25:03,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:26:08,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:26:08,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:26:08,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:26:59,BDNA,PERMANENT,13.86,13.42,.44,96.83
2016-02-17 21:26:59,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:26:59,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:26:59,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:26:59,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:26:59,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:28:04,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:28:04,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:28:04,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:29:00,BDNA,PERMANENT,15.23,14.83,.39,97.43
2016-02-17 21:29:00,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:29:00,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:29:00,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:29:01,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:29:01,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:30:06,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:30:06,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:30:06,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:31:05,BDNA,PERMANENT,16.79,16.55,.24,98.55
2016-02-17 21:31:05,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:31:05,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:31:05,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:31:05,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:31:05,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:32:11,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:32:11,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:32:11,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:33:12,BDNA,PERMANENT,18.94,18.17,.77,95.95
2016-02-17 21:33:12,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:33:12,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:33:12,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:33:12,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:33:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:34:17,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:34:17,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:34:17,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:35:13,BDNA,PERMANENT,20.3,19.86,.45,97.8
2016-02-17 21:35:13,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:35:13,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:35:13,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:35:13,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:35:13,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:36:17,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:36:17,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:36:17,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:37:12,BDNA,PERMANENT,22.16,21.48,.68,96.95
2016-02-17 21:37:12,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:37:12,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:37:12,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:37:12,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:37:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:38:17,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:38:17,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:38:17,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:39:13,BDNA,PERMANENT,24.21,23.11,1.1,95.45
2016-02-17 21:39:13,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:39:13,SYSAUX,PERMANENT,5.47,4.04,1.43,73.83
2016-02-17 21:39:13,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:39:13,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:39:13,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:40:18,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:40:18,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:40:18,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:41:00,BDNA,PERMANENT,25.19,24.61,.58,97.7
2016-02-17 21:41:00,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:41:00,SYSAUX,PERMANENT,5.47,4.04,1.43,73.79
2016-02-17 21:41:00,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:41:00,UNDOTBS1,UNDO,13.1,2.51,10.59,19.16
2016-02-17 21:41:00,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:42:06,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:42:06,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:42:06,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:43:09,BDNA,PERMANENT,26.26,26.05,.22,99.18
2016-02-17 21:43:09,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:43:09,SYSAUX,PERMANENT,5.47,4.02,1.45,73.56
2016-02-17 21:43:09,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:43:09,UNDOTBS1,UNDO,13.1,2.3,10.79,17.6
2016-02-17 21:43:09,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:44:13,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:44:13,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:44:13,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:45:12,BDNA,PERMANENT,28.61,27.86,.75,97.39
2016-02-17 21:45:12,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:45:12,SYSAUX,PERMANENT,5.47,4.02,1.45,73.56
2016-02-17 21:45:12,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:45:12,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 21:45:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:46:18,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:46:18,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:46:18,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:47:08,BDNA,PERMANENT,29.78,29.53,.25,99.15
2016-02-17 21:47:08,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:47:08,SYSAUX,PERMANENT,5.47,4.02,1.45,73.56
2016-02-17 21:47:08,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:47:08,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 21:47:08,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:48:12,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:48:12,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:48:12,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:49:08,BDNA,PERMANENT,32.51,31.07,1.44,95.57
2016-02-17 21:49:08,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:49:08,SYSAUX,PERMANENT,5.47,4.02,1.45,73.56
2016-02-17 21:49:08,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:49:08,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 21:49:08,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:50:15,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:50:15,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:50:15,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:51:45,BDNA,PERMANENT,33.88,32.68,1.2,96.46
2016-02-17 21:51:45,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:51:45,SYSAUX,PERMANENT,5.47,4.02,1.45,73.56
2016-02-17 21:51:46,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:51:46,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 21:51:46,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:52:59,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:52:59,BDNA_TMP,TEMPORARY,3.43,3.42,.99,99.57
2016-02-17 21:52:59,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:54:59,BDNA,PERMANENT,35.44,34.53,.91,97.43
2016-02-17 21:54:59,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:54:59,SYSAUX,PERMANENT,5.47,4.02,1.45,73.56
2016-02-17 21:54:59,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:54:59,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 21:54:59,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:56:06,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:56:06,BDNA_TMP,TEMPORARY,3.43,3.42,.99,99.57
2016-02-17 21:56:06,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:57:53,BDNA,PERMANENT,38.86,37.95,.91,97.65
2016-02-17 21:57:53,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:57:53,SYSAUX,PERMANENT,5.47,4.02,1.45,73.56
2016-02-17 21:57:53,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:57:53,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 21:57:53,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 21:58:59,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 21:58:59,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 21:58:59,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 21:59:50,BDNA,PERMANENT,42.57,40.7,1.88,95.6
2016-02-17 21:59:50,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 21:59:50,SYSAUX,PERMANENT,5.47,4.02,1.45,73.56
2016-02-17 21:59:50,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 21:59:50,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 21:59:50,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:01:00,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:01:00,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 22:01:00,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:07:43,BDNA,PERMANENT,42.57,42.01,.56,98.68
2016-02-17 22:07:43,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:07:43,SYSAUX,PERMANENT,5.47,4.02,1.44,73.6
2016-02-17 22:07:44,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:07:45,UNDOTBS1,UNDO,13.1,1.38,11.72,10.55
2016-02-17 22:07:45,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:08:59,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:08:59,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 22:08:59,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:10:48,BDNA,PERMANENT,46.67,46.2,.48,98.98
2016-02-17 22:10:48,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:10:48,SYSAUX,PERMANENT,5.47,4.02,1.44,73.6
2016-02-17 22:10:48,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:10:48,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:10:48,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:11:53,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:11:53,BDNA_TMP,TEMPORARY,3.43,3.42,3.42,99.57
2016-02-17 22:11:53,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:13:06,BDNA,PERMANENT,48.82,47.95,.88,98.21
2016-02-17 22:13:06,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:13:06,SYSAUX,PERMANENT,5.47,4.02,1.44,73.6
2016-02-17 22:13:06,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:13:06,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:13:06,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:14:11,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:14:11,BDNA_TMP,TEMPORARY,3.43,3.42,3.17,99.57
2016-02-17 22:14:11,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:14:49,BDNA,PERMANENT,50.77,48.88,1.89,96.28
2016-02-17 22:14:49,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:14:49,SYSAUX,PERMANENT,5.47,4.02,1.44,73.6
2016-02-17 22:14:49,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:14:49,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:14:49,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:15:51,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:15:51,BDNA_TMP,TEMPORARY,3.43,3.42,2.41,99.57
2016-02-17 22:15:51,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:16:27,BDNA,PERMANENT,50.77,49.2,1.58,96.89
2016-02-17 22:16:27,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:16:27,SYSAUX,PERMANENT,5.47,4.02,1.44,73.6
2016-02-17 22:16:27,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:16:27,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:16:27,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:17:28,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:17:28,BDNA_TMP,TEMPORARY,3.43,3.42,1.4,99.57
2016-02-17 22:17:28,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:18:03,BDNA,PERMANENT,50.77,49.45,1.33,97.38
2016-02-17 22:18:03,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:18:03,SYSAUX,PERMANENT,5.47,4.03,1.44,73.6
2016-02-17 22:18:03,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:18:03,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:18:03,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:19:05,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:19:05,BDNA_TMP,TEMPORARY,3.43,3.42,1.11,99.57
2016-02-17 22:19:05,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:19:38,BDNA,PERMANENT,53.31,51.01,2.3,95.68
2016-02-17 22:19:38,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:19:38,SYSAUX,PERMANENT,5.47,4.03,1.44,73.6
2016-02-17 22:19:38,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:19:38,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:19:38,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:20:45,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:20:45,BDNA_TMP,TEMPORARY,3.43,3.42,1.46,99.57
2016-02-17 22:20:45,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:21:54,BDNA,PERMANENT,53.31,51.88,1.43,97.32
2016-02-17 22:21:54,BDNA_PUBLISH,PERMANENT,11.61,9.79,1.82,84.31
2016-02-17 22:21:54,SYSAUX,PERMANENT,5.47,4.03,1.44,73.64
2016-02-17 22:21:54,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:21:54,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:21:54,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:22:56,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:22:56,BDNA_TMP,TEMPORARY,5.21,5.2,0,99.91
2016-02-17 22:22:56,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:23:40,BDNA,PERMANENT,53.31,52.2,1.12,97.9
2016-02-17 22:23:40,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:23:40,SYSAUX,PERMANENT,5.47,4.03,1.44,73.64
2016-02-17 22:23:40,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:23:40,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:23:40,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:24:41,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:24:41,BDNA_TMP,TEMPORARY,8.96,8.95,.01,99.87
2016-02-17 22:24:41,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:25:16,BDNA,PERMANENT,53.31,52.54,.77,98.55
2016-02-17 22:25:16,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:25:16,SYSAUX,PERMANENT,5.47,4.03,1.44,73.64
2016-02-17 22:25:16,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:25:16,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:25:16,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:26:16,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-17 22:26:16,BDNA_TMP,TEMPORARY,11.16,11.15,.02,99.83
2016-02-17 22:26:16,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-17 22:26:45,BDNA,PERMANENT,55.95,54.57,1.38,97.54
2016-02-17 22:26:45,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-17 22:26:45,SYSAUX,PERMANENT,5.47,4.03,1.44,73.64
2016-02-17 22:26:45,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-17 22:26:45,UNDOTBS1,UNDO,13.1,1.38,11.72,10.54
2016-02-17 22:26:45,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-17 22:27:45,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
